total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.4,0.6,7,11,0.9429,3.2919,0.9337
50,20,0.4,0.6,9,3,0.8933,1.5544,0.8908
50,20,0.4,0.6,9,5,0.8889,2.2198,0.8759
50,20,0.4,0.6,9,7,0.9289,2.786,0.9299
50,20,0.4,0.6,9,9,0.9511,3.0816,0.9469
50,20,0.4,0.6,9,11,0.9444,3.3286,0.9411
50,20,0.4,0.6,11,3,0.8818,1.5831,0.8825
50,20,0.4,0.6,11,5,0.8927,2.2717,0.8882
50,20,0.4,0.6,11,7,0.9236,2.6381,0.9
50,20,0.4,0.6,11,9,0.9509,3.0888,0.9455
50,20,0.4,0.6,11,11,0.9382,3.268,0.9376
50,20,0.4,0.8,3,3,0.9333,1.5502,0.9288
50,20,0.4,0.8,3,5,0.9,2.3201,0.9
50,20,0.4,0.8,3,7,0.9133,2.797,0.9132
50,20,0.4,0.8,3,9,0.9267,3.0262,0.9106
50,20,0.4,0.8,3,11,0.9267,3.3896,0.9007
50,20,0.4,0.8,5,3,0.904,1.5197,0.8985
50,20,0.4,0.8,5,5,0.896,2.1507,0.8679
50,20,0.4,0.8,5,7,0.924,2.7486,0.9137
50,20,0.4,0.8,5,9,0.94,3.1,0.9382
50,20,0.4,0.8,5,11,0.96,3.3054,0.9428
50,20,0.4,0.8,7,3,0.8743,1.559,0.8714
50,20,0.4,0.8,7,5,0.9314,2.3137,0.9308
50,20,0.4,0.8,7,7,0.9257,2.7047,0.9219
50,20,0.4,0.8,7,9,0.9286,2.9675,0.9283
50,20,0.4,0.8,7,11,0.94,3.3255,0.9262
50,20,0.4,0.8,9,3,0.8889,1.5748,0.8893
50,20,0.4,0.8,9,5,0.9244,2.257,0.9167
50,20,0.4,0.8,9,7,0.9178,2.6894,0.9103
50,20,0.4,0.8,9,9,0.9422,3.023,0.9348
50,20,0.4,0.8,9,11,0.94,3.4112,0.9352
50,20,0.4,0.8,11,3,0.9073,1.4527,0.8985
50,20,0.4,0.8,11,5,0.9327,2.2793,0.9309
50,20,0.4,0.8,11,7,0.9218,2.7535,0.9182
50,20,0.4,0.8,11,9,0.9473,3.0198,0.9448
50,20,0.4,0.8,11,11,0.9345,3.3907,0.932
50,20,0.6,0.2,3,3,0.8867,1.5423,0.8832
50,20,0.6,0.2,3,5,0.8867,2.1921,0.8874
50,20,0.6,0.2,3,7,0.9,2.7875,0.8988
50,20,0.6,0.2,3,9,0.9467,3.1125,0.9468
50,20,0.6,0.2,3,11,0.9533,3.315,0.9531
50,20,0.6,0.2,5,3,0.864,1.5688,0.8604
50,20,0.6,0.2,5,5,0.9,2.2963,0.8939
50,20,0.6,0.2,5,7,0.908,2.7344,0.9031
50,20,0.6,0.2,5,9,0.936,3.1194,0.9344
50,20,0.6,0.2,5,11,0.94,3.377,0.9369
50,20,0.6,0.2,7,3,0.9114,1.5797,0.911
50,20,0.6,0.2,7,5,0.9,2.2806,0.8977
50,20,0.6,0.2,7,7,0.9057,2.7368,0.9006
50,20,0.6,0.2,7,9,0.9371,3.1004,0.9316
50,20,0.6,0.2,7,11,0.9229,3.4378,0.9174
50,20,0.6,0.2,9,3,0.8556,1.573,0.8528
50,20,0.6,0.2,9,5,0.8867,2.3013,0.8863
50,20,0.6,0.2,9,7,0.9244,2.6537,0.9139
50,20,0.6,0.2,9,9,0.94,3.11,0.9278
50,20,0.6,0.2,9,11,0.9111,3.3623,0.9105
50,20,0.6,0.2,11,3,0.8855,1.5703,0.886
50,20,0.6,0.2,11,5,0.8636,2.2038,0.8552
50,20,0.6,0.2,11,7,0.88,2.6087,0.8577
50,20,0.6,0.2,11,9,0.8873,3.0858,0.8904
50,20,0.6,0.2,11,11,0.9455,3.2236,0.9355
50,20,0.6,0.4,3,3,0.8467,1.5592,0.8395
50,20,0.6,0.4,3,5,0.8733,2.2197,0.8622
50,20,0.6,0.4,3,7,0.8667,2.7338,0.8652
50,20,0.6,0.4,3,9,0.9,3.0384,0.8821
50,20,0.6,0.4,3,11,0.9067,3.3796,0.8973
50,20,0.6,0.4,5,3,0.856,1.577,0.8533
50,20,0.6,0.4,5,5,0.884,2.3125,0.884
50,20,0.6,0.4,5,7,0.928,2.742,0.9268
50,20,0.6,0.4,5,9,0.928,3.1526,0.926
50,20,0.6,0.4,5,11,0.924,3.3674,0.9245
50,20,0.6,0.4,7,3,0.8457,1.5677,0.8415
