total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.6,0.8,9,9,0.0,0.0,0.0
50,20,0.6,0.8,9,11,0.0,0.0,0.0
50,20,0.6,0.8,11,3,0.0,0.0,0.0
50,20,0.6,0.8,11,5,0.0,0.0,0.0
50,20,0.6,0.8,11,7,0.0,0.0,0.0
50,20,0.6,0.8,11,9,0.0,0.0,0.0
50,20,0.6,0.8,11,11,0.0,0.0,0.0
50,20,0.8,0.2,3,3,0.92,1.5503,0.9139
50,20,0.8,0.2,3,5,0.9333,2.1991,0.9424
50,20,0.8,0.2,3,7,0.9733,2.6836,0.969
50,20,0.8,0.2,3,9,0.96,3.1092,0.9619
50,20,0.8,0.2,3,11,0.9533,3.3944,0.9553
50,20,0.8,0.2,5,3,0.948,1.5863,0.9485
50,20,0.8,0.2,5,5,0.924,2.2579,0.9227
50,20,0.8,0.2,5,7,0.936,2.7426,0.9294
50,20,0.8,0.2,5,9,0.96,3.1168,0.9586
50,20,0.8,0.2,5,11,0.972,3.3849,0.9687
50,20,0.8,0.2,7,3,0.0,0.0,0.0
50,20,0.8,0.2,7,5,0.0,0.0,0.0
50,20,0.8,0.2,7,7,0.0,0.0,0.0
50,20,0.8,0.2,7,9,0.9686,2.9437,0.9692
50,20,0.8,0.2,7,11,0.0,0.0,0.0
50,20,0.8,0.2,9,3,0.0,0.0,0.0
50,20,0.8,0.2,9,5,0.0,0.0,0.0
50,20,0.8,0.2,9,7,0.0,0.0,0.0
50,20,0.8,0.2,9,9,0.0,0.0,0.0
50,20,0.8,0.2,9,11,0.0,0.0,0.0
50,20,0.8,0.2,11,3,0.0,0.0,0.0
50,20,0.8,0.2,11,5,0.0,0.0,0.0
50,20,0.8,0.2,11,7,0.0,0.0,0.0
50,20,0.8,0.2,11,9,0.0,0.0,0.0
50,20,0.8,0.2,11,11,0.0,0.0,0.0
50,20,0.8,0.4,3,3,0.0,0.0,0.0
50,20,0.8,0.4,3,5,0.9267,2.311,0.9249
50,20,0.8,0.4,3,7,0.9533,2.7392,0.9529
50,20,0.8,0.4,3,9,0.96,2.9716,0.9402
50,20,0.8,0.4,3,11,0.98,3.2467,0.9803
50,20,0.8,0.4,5,3,0.0,0.0,0.0
50,20,0.8,0.4,5,5,0.0,0.0,0.0
50,20,0.8,0.4,5,7,0.944,2.6685,0.942
50,20,0.8,0.4,5,9,0.0,0.0,0.0
50,20,0.8,0.4,5,11,0.0,0.0,0.0
50,20,0.8,0.4,7,3,0.0,0.0,0.0
50,20,0.8,0.4,7,5,0.0,0.0,0.0
50,20,0.8,0.4,7,7,0.0,0.0,0.0
50,20,0.8,0.4,7,9,0.0,0.0,0.0
50,20,0.8,0.4,7,11,0.0,0.0,0.0
50,20,0.8,0.4,9,3,0.0,0.0,0.0
50,20,0.8,0.4,9,5,0.0,0.0,0.0
50,20,0.8,0.4,9,7,0.0,0.0,0.0
50,20,0.8,0.4,9,9,0.0,0.0,0.0
50,20,0.8,0.4,9,11,0.0,0.0,0.0
50,20,0.8,0.4,11,3,0.0,0.0,0.0
50,20,0.8,0.4,11,5,0.0,0.0,0.0
50,20,0.8,0.4,11,7,0.0,0.0,0.0
50,20,0.8,0.4,11,9,0.0,0.0,0.0
50,20,0.8,0.4,11,11,0.0,0.0,0.0
50,20,0.8,0.6,3,3,0.9067,1.5504,0.904
50,20,0.8,0.6,3,5,0.9067,2.3065,0.9054
50,20,0.8,0.6,3,7,0.92,2.7651,0.9208
50,20,0.8,0.6,3,9,0.9467,3.0464,0.9535
50,20,0.8,0.6,3,11,0.9067,3.4229,0.9048
50,20,0.8,0.6,5,3,0.932,1.5837,0.9296
50,20,0.8,0.6,5,5,0.96,2.2594,0.9605
50,20,0.8,0.6,5,7,0.0,0.0,0.0
